tokens,vocab_size
39283533,99414
39283534,99415
39283536,99416
39283537,99417
39283538,99418
39283539,99419
39283542,99420
39283551,99421
39283556,99422
39283561,99423
39283585,99424
39283590,99425
39283591,99426
39283593,99427
39283599,99428
39283611,99429
39283621,99430
39283623,99431
39283630,99432
39283632,99433
39283633,99434
39283634,99435
39283635,99436
39283637,99437
39283644,99438
39283647,99439
39283648,99440
39283649,99441
39283650,99442
39283652,99443
39283653,99444
39283654,99445
39283655,99446
39283656,99447
39283657,99448
39283659,99449
39283661,99450
39283662,99451
39283664,99452
39283665,99453
39283666,99454
39283726,99455
39283728,99456
39283729,99457
39283730,99458
39283732,99459
39283734,99460
39283735,99461
39283736,99462
39283737,99463
39283738,99464
39283739,99465
39283740,99466
39283745,99467
39283749,99468
39283753,99469
39283764,99470
39283765,99471
39283767,99472
39283768,99473
39283769,99474
39283771,99475
39283772,99476
39283773,99477
39283775,99478
39283776,99479
39283804,99480
39283812,99481
39283813,99482
39283814,99483
39283819,99484
39283820,99485
39283822,99486
39283831,99487
39283832,99488
39283833,99489
39283834,99490
39283838,99491
39283846,99492
39283848,99493
39283849,99494
39283850,99495
39283852,99496
39283853,99497
39283858,99498
39283859,99499
39283860,99500
39283861,99501
39283862,99502
39283863,99503
39283864,99504
39283865,99505
39283866,99506
39283867,99507
39283868,99508
39283869,99509
39283870,99510
39283872,99511
39283873,99512
39283874,99513
39283876,99514
39283878,99515
39283879,99516
39283880,99517
39283883,99518
39283885,99519
39283888,99520
39283892,99521
39283895,99522
39283896,99523
39283897,99524
39283899,99525
39283906,99526
39283925,99527
39283934,99528
39283935,99529
39283936,99530
39283937,99531
39283938,99532
39283939,99533
39283941,99534
39283976,99535
39283994,99536
39283995,99537
39283996,99538
39284006,99539
39284007,99540
39284008,99541
39284009,99542
39284010,99543
39284011,99544
39284012,99545
39284013,99546
39284014,99547
39284015,99548
39284016,99549
39284017,99550
39284018,99551
39284019,99552
39284020,99553
39284023,99554
39284024,99555
39284025,99556
39284026,99557
39284029,99558
39284030,99559
39284043,99560
39284046,99561
39284053,99562
39284070,99563
39284076,99564
39284081,99565
39284084,99566
39284087,99567
39284088,99568
39284089,99569
39284090,99570
39284091,99571
39284092,99572
39284095,99573
39284096,99574
39284097,99575
39284099,99576
39284101,99577
39284103,99578
39284104,99579
39284105,99580
39284106,99581
39284107,99582
39284110,99583
39284112,99584
39284116,99585
39284117,99586
39284118,99587
39284119,99588
39284120,99589
39284141,99590
39284143,99591
39284148,99592
39284152,99593
39284156,99594
39284158,99595
39284159,99596
39284202,99597
39284204,99598
39284219,99599
39284230,99600
39284234,99601
39284249,99602
39284294,99603
39284295,99604
39284296,99605
39284297,99606
39284298,99607
39284301,99608
39284303,99609
39284306,99610
39284308,99611
39284322,99612
39284324,99613
39284325,99614
39284326,99615
39284327,99616
39284328,99617
39284330,99618
39284333,99619
39284334,99620
39284336,99621
39284337,99622
39284338,99623
39284339,99624
39284340,99625
39284341,99626
39284342,99627
39284343,99628
39284344,99629
39284345,99630
39284346,99631
39284351,99632
39284352,99633
39284353,99634
39284355,99635
39284356,99636
39284357,99637
39284358,99638
39284359,99639
39284360,99640
39284361,99641
39284362,99642
39284363,99643
39284364,99644
39284365,99645
39284366,99646
39284368,99647
39284369,99648
39284371,99649
39284372,99650
39284373,99651
39284374,99652
39284378,99653
39284379,99654
39284394,99655
39284397,99656
39284402,99657
39284403,99658
39284404,99659
39284405,99660
39284406,99661
39284407,99662
39284408,99663
39284409,99664
39284410,99665
39284413,99666
39284416,99667
39284417,99668
39284419,99669
39284420,99670
39284421,99671
39284422,99672
39284423,99673
39284440,99674
39284444,99675
39284445,99676
39284446,99677
39284447,99678
39284449,99679
39284453,99680
39284455,99681
39284456,99682
39284457,99683
39284458,99684
39284459,99685
39284460,99686
39284461,99687
39284462,99688
39284463,99689
39284464,99690
39284467,99691
39284478,99692
39284501,99693
39284506,99694
39284509,99695
39284510,99696
39284511,99697
39284512,99698
39284539,99699
39284548,99700
39284561,99701
39284563,99702
39284566,99703
39284571,99704
39284577,99705
39284578,99706
39284598,99707
39284610,99708
39284616,99709
39284617,99710
39284629,99711
39284630,99712
39284632,99713
39284634,99714
39284637,99715
39284638,99716
39284639,99717
39284643,99718
39284644,99719
39284645,99720
39284646,99721
39284649,99722
39284650,99723
39284651,99724
39284652,99725
39284653,99726
39284654,99727
39284655,99728
39284656,99729
39284657,99730
39284660,99731
39284662,99732
39284664,99733
39284666,99734
39284667,99735
39284670,99736
39284672,99737
39284674,99738
39284675,99739
39284676,99740
39284677,99741
39284678,99742
39284679,99743
39284681,99744
39284698,99745
39284699,99746
39284700,99747
39284701,99748
39284702,99749
39284703,99750
39284706,99751
39284707,99752
39284710,99753
39284711,99754
39284712,99755
39284713,99756
39284714,99757
39284735,99758
39284737,99759
39284741,99760
39284746,99761
39284748,99762
39284749,99763
39284751,99764
39284753,99765
39284754,99766
39284755,99767
39284756,99768
39284757,99769
39284762,99770
39284763,99771
39284764,99772
39284765,99773
39284766,99774
39284767,99775
39284768,99776
39284769,99777
39284772,99778
39284774,99779
39284775,99780
39284777,99781
39284780,99782
39284786,99783
39284797,99784
39284800,99785
39284801,99786
39284804,99787
39284805,99788
39284806,99789
39284808,99790
39284810,99791
39284812,99792
39284813,99793
39284814,99794
39284826,99795
39284827,99796
39284829,99797
39284830,99798
39284831,99799
39284835,99800
39284837,99801
39284839,99802
39284845,99803
39284846,99804
39284850,99805
39284857,99806
39284859,99807
39284860,99808
39284861,99809
39284862,99810
39284863,99811
39284866,99812
39284870,99813
39284874,99814
39284875,99815
39284876,99816
39284877,99817
39284881,99818
39284883,99819
39284884,99820
39284886,99821
39284890,99822
39284898,99823
39284899,99824
39284900,99825
39284905,99826
39284907,99827
39284910,99828
39284912,99829
39284913,99830
39284914,99831
39284920,99832
39284922,99833
39284925,99834
39284931,99835
39284932,99836
39284933,99837
39284959,99838
39284961,99839
39284985,99840
39285009,99841
39285011,99842
39285016,99843
39285017,99844
39285019,99845
39285021,99846
39285026,99847
39285027,99848
39285028,99849
39285029,99850
39285034,99851
39285035,99852
39285036,99853
39285037,99854
39285038,99855
39285039,99856
39285040,99857
39285041,99858
39285043,99859
39285044,99860
39285046,99861
39285060,99862
39285062,99863
39285063,99864
39285064,99865
39285065,99866
39285066,99867
39285067,99868
39285069,99869
39285070,99870
39285071,99871
39285072,99872
39285073,99873
39285076,99874
39285077,99875
39285093,99876
39285094,99877
39285095,99878
39285096,99879
39285097,99880
39285101,99881
39285104,99882
39285105,99883
39285107,99884
39285108,99885
39285109,99886
39285110,99887
39285114,99888
39285116,99889
39285117,99890
39285119,99891
39285123,99892
39285124,99893
39285125,99894
39285127,99895
39285130,99896
39285131,99897
39285132,99898
39285134,99899
39285138,99900
39285141,99901
39285143,99902
39285144,99903
39285146,99904
39285151,99905
39285154,99906
39285158,99907
39285161,99908
39285171,99909
39285172,99910
39285173,99911
39285174,99912
39285175,99913
39285176,99914
39285177,99915
39285178,99916
39285179,99917
39285184,99918
39285190,99919
39285191,99920
39285192,99921
39285193,99922
39285194,99923
39285195,99924
39285196,99925
39285197,99926
39285198,99927
39285199,99928
39285200,99929
39285201,99930
39285204,99931
39285209,99932
39285222,99933
39285225,99934
39285227,99935
39285228,99936
39285230,99937
39285231,99938
39285239,99939
39285241,99940
39285242,99941
39285243,99942
39285244,99943
39285249,99944
39285253,99945
39285254,99946
39285255,99947
39285256,99948
39285257,99949
39285259,99950
39285285,99951
39285287,99952
39285291,99953
39285304,99954
39285310,99955
39285317,99956
39285323,99957
39285324,99958
39285328,99959
39285329,99960
39285331,99961
39285333,99962
39285337,99963
39285359,99964
39285366,99965
39285371,99966
39285398,99967
39285410,99968
39285417,99969
39285422,99970
39285423,99971
39285424,99972
39285425,99973
39285427,99974
39285436,99975
39285437,99976
39285438,99977
39285439,99978
39285440,99979
39285455,99980
39285464,99981
39285466,99982
39285468,99983
39285470,99984
39285471,99985
39285472,99986
39285473,99987
39285475,99988
39285476,99989
39285477,99990
39285478,99991
39285482,99992
39285486,99993
39285487,99994
39285490,99995
39285492,99996
39285495,99997
39285497,99998
39285499,99999
39285501,100000
39285502,100001
39285504,100002
39285505,100003
39285507,100004
39285509,100005
39285511,100006
39285513,100007
39285515,100008
39285517,100009
39285519,100010
39285521,100011
39285523,100012
39285524,100013
39285525,100014
39285526,100015
39285527,100016
39285528,100017
39285529,100018
39285531,100019
39285546,100020
39285547,100021
39285551,100022
39285552,100023
39285553,100024
39285554,100025
39285555,100026
39285556,100027
39285560,100028
39285562,100029
39285563,100030
39285564,100031
39285565,100032
39285566,100033
39285579,100034
39285612,100035
39285614,100036
39285615,100037
39285621,100038
39285623,100039
39285624,100040
39285625,100041
39285626,100042
39285627,100043
39285628,100044
39285629,100045
39285631,100046
39285632,100047
39285633,100048
39285634,100049
39285635,100050
39285637,100051
39285641,100052
39285642,100053
39285643,100054
39285648,100055
39285649,100056
39285652,100057
39285654,100058
39285660,100059
39285661,100060
39285662,100061
39285663,100062
39285664,100063
39285665,100064
39285667,100065
39285669,100066
39285670,100067
39285671,100068
39285672,100069
39285673,100070
39285674,100071
39285675,100072
39285676,100073
39285677,100074
39285679,100075
39285680,100076
39285681,100077
39285682,100078
39285684,100079
39285687,100080
39285688,100081
39285689,100082
39285690,100083
39285691,100084
39285693,100085
39285695,100086
39285703,100087
39285704,100088
39285705,100089
39285707,100090
39285709,100091
39285710,100092
39285711,100093
39285712,100094
39285713,100095
39285715,100096
39285721,100097
39285741,100098
39285744,100099
39285745,100100
39285750,100101
39285752,100102
39285753,100103
39285754,100104
39285776,100105
39285782,100106
39285792,100107
39285801,100108
39285809,100109
39285810,100110
39285811,100111
39285816,100112
39285817,100113
39285818,100114
39285819,100115
39285820,100116
39285821,100117
39285831,100118
39285833,100119
39285834,100120
39285835,100121
39285836,100122
39285837,100123
39285838,100124
39285841,100125
39285845,100126
39285849,100127
39285850,100128
39285851,100129
39285853,100130
39285854,100131
39285855,100132
39285856,100133
39285857,100134
39285858,100135
39285859,100136
39285860,100137
39285872,100138
39285893,100139
39285903,100140
39285904,100141
39285905,100142
39285907,100143
39285909,100144
39285911,100145
39285918,100146
39285919,100147
39285920,100148
39285921,100149
39285923,100150
39285924,100151
39285925,100152
39285926,100153
39285927,100154
39285929,100155
39285931,100156
39285936,100157
39285951,100158
39285958,100159
39285965,100160
39285966,100161
39285968,100162
39285969,100163
39285970,100164
39285971,100165
39285972,100166
39285973,100167
39285975,100168
39285984,100169
39285986,100170
39285988,100171
39285990,100172
39285991,100173
39285992,100174
39285993,100175
39285994,100176
39285995,100177
39285997,100178
39286007,100179
39286008,100180
39286010,100181
39286011,100182
39286031,100183
39286037,100184
39286070,100185
39286074,100186
39286076,100187
39286078,100188
39286084,100189
39286089,100190
39286090,100191
39286091,100192
39286093,100193
39286094,100194
39286096,100195
39286100,100196
39286101,100197
39286102,100198
39286103,100199
39286111,100200
39286116,100201
39286118,100202
39286122,100203
39286123,100204
39286124,100205
39286125,100206
39286126,100207
39286127,100208
39286128,100209
39286129,100210
39286130,100211
39286148,100212
39286156,100213
39286158,100214
39286189,100215
39286190,100216
39286194,100217
39286196,100218
39286197,100219
39286205,100220
39286206,100221
39286219,100222
39286220,100223
39286222,100224
39286223,100225
39286224,100226
39286225,100227
39286230,100228
39286231,100229
39286232,100230
39286233,100231
39286244,100232
39286247,100233
39286259,100234
39286276,100235
39286277,100236
39286279,100237
39286289,100238
39286290,100239
39286292,100240
39286310,100241
39286311,100242
39286313,100243
39286314,100244
39286315,100245
39286316,100246
39286317,100247
39286318,100248
39286319,100249
39286320,100250
39286321,100251
39286322,100252
39286325,100253
39286326,100254
39286329,100255
39286330,100256
39286331,100257
39286332,100258
39286336,100259
39286339,100260
39286340,100261
39286343,100262
39286344,100263
39286347,100264
39286349,100265
39286351,100266
39286352,100267
39286353,100268
39286354,100269
39286355,100270
39286357,100271
39286358,100272
39286359,100273
39286363,100274
39286365,100275
39286366,100276
39286367,100277
39286368,100278
39286369,100279
39286371,100280
39286374,100281
39286381,100282
39286383,100283
39286384,100284
39286385,100285
39286386,100286
39286387,100287
39286389,100288
39286390,100289
39286397,100290
39286402,100291
39286403,100292
39286404,100293
39286405,100294
39286406,100295
39286407,100296
39286408,100297
39286409,100298
39286410,100299
39286411,100300
39286412,100301
39286414,100302
39286415,100303
39286416,100304
39286418,100305
39286419,100306
39286420,100307
39286421,100308
39286422,100309
39286424,100310
39286426,100311
39286429,100312
39286432,100313
39286434,100314
39286435,100315
39286436,100316
39286439,100317
39286440,100318
39286442,100319
39286444,100320
39286445,100321
39286447,100322
39286448,100323
39286452,100324
39286453,100325
39286454,100326
39286455,100327
39286533,100328
39286534,100329
39286536,100330
39286538,100331
39286540,100332
39286541,100333
39286542,100334
39286543,100335
39286552,100336
39286558,100337
39286560,100338
39286561,100339
39286562,100340
39286563,100341
39286564,100342
39286565,100343
39286566,100344
39286567,100345
39286568,100346
39286569,100347
39286571,100348
39286572,100349
39286574,100350
39286575,100351
39286578,100352
39286582,100353
39286590,100354
39286594,100355
39286596,100356
39286598,100357
39286600,100358
39286602,100359
39286604,100360
39286606,100361
39286607,100362
39286608,100363
39286609,100364
39286610,100365
39286629,100366
39286646,100367
39286648,100368
39286649,100369
39286650,100370
39286653,100371
39286656,100372
39286657,100373
39286658,100374
39286659,100375
39286660,100376
39286661,100377
39286662,100378
39286663,100379
39286664,100380
39286665,100381
39286667,100382
39286669,100383
39286670,100384
39286671,100385
39286672,100386
39286674,100387
39286676,100388
39286678,100389
